precinct,district,office,writein,party_detailed,party_simplified,candidate,dataverse,mode,votes,jurisdiction_name,state,year,stage,state_po,state_fips,state_cen,state_ic,date,jurisdiction_fips,county_name,county_fips,readme_check,magnitude,special
34-01,015,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,LORENE A GODFREY,,ELECTION DAY,12,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,015,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,GLENN WAKAI,,ELECTION DAY,10,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,034,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,THEODENE S ALLEN,,ELECTION DAY,11,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,034,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,GREGG TAKAYAMA,,ELECTION DAY,10,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,ELECTION DAY,15,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,ELECTION DAY,7,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,ELECTION DAY,8,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,ELECTION DAY,8,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,ELECTION DAY,10,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,ELECTION DAY,8,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,ELECTION DAY,8,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,ELECTION DAY,5,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,008,COUNCILMEMBER,FALSE,,,RON MENOR,,ELECTION DAY,12,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,008,COUNCILMEMBER,FALSE,,,VAL AQUINOOKIMOTO,,ELECTION DAY,10,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,CHARTER QUESTION #1,FALSE,,,YES,,ELECTION DAY,10,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,CHARTER QUESTION #1,FALSE,,,NO,,ELECTION DAY,13,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,CHARTER QUESTION #2,FALSE,,,YES,,ELECTION DAY,13,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,CHARTER QUESTION #2,FALSE,,,NO,,ELECTION DAY,10,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,CHARTER QUESTION #3,FALSE,,,YES,,ELECTION DAY,15,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,CHARTER QUESTION #3,FALSE,,,NO,,ELECTION DAY,8,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,CHARTER QUESTION #4,FALSE,,,YES,,ELECTION DAY,11,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-01,,CHARTER QUESTION #4,FALSE,,,NO,,ELECTION DAY,12,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,ELECTION DAY,2,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,ELECTION DAY,1,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,ELECTION DAY,45,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,ELECTION DAY,1,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,ELECTION DAY,14,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,001,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,ED CASE,HOUSE,ELECTION DAY,13,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,001,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CONRAD KRESS,HOUSE,ELECTION DAY,47,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,ELECTION DAY,54,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,ELECTION DAY,10,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,016,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,PATRICIA YUKI BEEKMAN,,ELECTION DAY,48,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,016,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,BRANDON JC ELEFANTE,,ELECTION DAY,16,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,034,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,THEODENE S ALLEN,,ELECTION DAY,52,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,034,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,GREGG TAKAYAMA,,ELECTION DAY,12,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,ELECTION DAY,28,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,ELECTION DAY,22,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,ELECTION DAY,25,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,ELECTION DAY,21,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,ELECTION DAY,17,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,ELECTION DAY,28,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,ELECTION DAY,34,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,ELECTION DAY,9,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,008,COUNCILMEMBER,FALSE,,,RON MENOR,,ELECTION DAY,23,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,008,COUNCILMEMBER,FALSE,,,VAL AQUINOOKIMOTO,,ELECTION DAY,38,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,CHARTER QUESTION #1,FALSE,,,YES,,ELECTION DAY,19,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,CHARTER QUESTION #1,FALSE,,,NO,,ELECTION DAY,45,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,CHARTER QUESTION #2,FALSE,,,YES,,ELECTION DAY,38,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,CHARTER QUESTION #2,FALSE,,,NO,,ELECTION DAY,26,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,CHARTER QUESTION #3,FALSE,,,YES,,ELECTION DAY,31,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,CHARTER QUESTION #3,FALSE,,,NO,,ELECTION DAY,31,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,CHARTER QUESTION #4,FALSE,,,YES,,ELECTION DAY,25,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-02,,CHARTER QUESTION #4,FALSE,,,NO,,ELECTION DAY,36,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,ELECTION DAY,2,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,ELECTION DAY,64,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,US SENATE,FALSE,GREEN,OTHER,EMMA JANE A POHLMAN,SENATE,ELECTION DAY,1,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,ELECTION DAY,21,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,001,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,ED CASE,HOUSE,ELECTION DAY,21,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,001,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CONRAD KRESS,HOUSE,ELECTION DAY,65,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,ELECTION DAY,72,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,ELECTION DAY,16,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,016,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,PATRICIA YUKI BEEKMAN,,ELECTION DAY,68,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,016,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,BRANDON JC ELEFANTE,,ELECTION DAY,19,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,034,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,THEODENE S ALLEN,,ELECTION DAY,64,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,034,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,GREGG TAKAYAMA,,ELECTION DAY,22,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,ELECTION DAY,36,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,ELECTION DAY,40,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,ELECTION DAY,28,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,ELECTION DAY,24,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,ELECTION DAY,25,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,ELECTION DAY,43,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,ELECTION DAY,35,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,ELECTION DAY,22,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,008,COUNCILMEMBER,FALSE,,,RON MENOR,,ELECTION DAY,23,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,008,COUNCILMEMBER,FALSE,,,VAL AQUINOOKIMOTO,,ELECTION DAY,62,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,CHARTER QUESTION #1,FALSE,,,YES,,ELECTION DAY,27,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,CHARTER QUESTION #1,FALSE,,,NO,,ELECTION DAY,60,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,CHARTER QUESTION #2,FALSE,,,YES,,ELECTION DAY,42,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,CHARTER QUESTION #2,FALSE,,,NO,,ELECTION DAY,43,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,CHARTER QUESTION #3,FALSE,,,YES,,ELECTION DAY,43,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,CHARTER QUESTION #3,FALSE,,,NO,,ELECTION DAY,43,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,CHARTER QUESTION #4,FALSE,,,YES,,ELECTION DAY,25,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-03,,CHARTER QUESTION #4,FALSE,,,NO,,ELECTION DAY,58,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,ELECTION DAY,41,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,ELECTION DAY,18,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,001,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,ED CASE,HOUSE,ELECTION DAY,13,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,001,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CONRAD KRESS,HOUSE,ELECTION DAY,45,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,ELECTION DAY,49,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,ELECTION DAY,10,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,034,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,THEODENE S ALLEN,,ELECTION DAY,39,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,034,STATE HOUSE,FALSE,DEMOCRAT,DEMOCRAT,GREGG TAKAYAMA,,ELECTION DAY,17,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,HOPE ALOHALANI CERMELJ,STATE,ELECTION DAY,21,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,HAWAII RESIDENT TRUSTEE VACANCY,FALSE,,,MILILANI B TRASK,STATE,ELECTION DAY,25,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,AT-LARGE TRUSTEE,FALSE,,,LEI 'LEINA'ALA' AHU ISA,STATE,ELECTION DAY,14,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,AT-LARGE TRUSTEE,FALSE,,,BRICKWOOD GALUTERIA,STATE,ELECTION DAY,13,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,AT-LARGE TRUSTEE,FALSE,,,SAM 'KALANIKUPUA' KING,STATE,ELECTION DAY,18,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,AT-LARGE TRUSTEE,FALSE,,,CHAD OWENS,STATE,ELECTION DAY,29,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,AT-LARGE TRUSTEE,FALSE,,,KEONI SOUZA,STATE,ELECTION DAY,20,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,AT-LARGE TRUSTEE,FALSE,,,JOHN D WAIHEE,STATE,ELECTION DAY,11,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,008,COUNCILMEMBER,FALSE,,,RON MENOR,,ELECTION DAY,16,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,008,COUNCILMEMBER,FALSE,,,VAL AQUINOOKIMOTO,,ELECTION DAY,34,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,CHARTER QUESTION #1,FALSE,,,YES,,ELECTION DAY,22,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,CHARTER QUESTION #1,FALSE,,,NO,,ELECTION DAY,36,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,CHARTER QUESTION #2,FALSE,,,YES,,ELECTION DAY,34,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,CHARTER QUESTION #2,FALSE,,,NO,,ELECTION DAY,24,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,CHARTER QUESTION #3,FALSE,,,YES,,ELECTION DAY,35,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,CHARTER QUESTION #3,FALSE,,,NO,,ELECTION DAY,23,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,CHARTER QUESTION #4,FALSE,,,YES,,ELECTION DAY,21,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
34-04,,CHARTER QUESTION #4,FALSE,,,NO,,ELECTION DAY,34,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
35-01,,US SENATE,FALSE,LIBERTARIAN,LIBERTARIAN,FEENA M BONOAN,SENATE,ELECTION DAY,1,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
35-01,,US SENATE,FALSE,ALOHA AINA PARTY,OTHER,DAN DECKER,SENATE,ELECTION DAY,1,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
35-01,,US SENATE,FALSE,REPUBLICAN,REPUBLICAN,BOB MCDERMOTT,SENATE,ELECTION DAY,2,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
35-01,,US SENATE,FALSE,DEMOCRAT,DEMOCRAT,BRIAN SCHATZ,SENATE,ELECTION DAY,1,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
35-01,001,US HOUSE,FALSE,DEMOCRAT,DEMOCRAT,ED CASE,HOUSE,ELECTION DAY,2,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
35-01,001,US HOUSE,FALSE,REPUBLICAN,REPUBLICAN,CONRAD KRESS,HOUSE,ELECTION DAY,3,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
35-01,,GOVERNOR,FALSE,REPUBLICAN,REPUBLICAN,DUKE TUPAI AIONA,STATE,ELECTION DAY,4,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
35-01,,GOVERNOR,FALSE,DEMOCRAT,DEMOCRAT,JOSH LUKE GREEN,STATE,ELECTION DAY,1,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
35-01,015,STATE SENATOR,FALSE,REPUBLICAN,REPUBLICAN,LORENE A GODFREY,,ELECTION DAY,3,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
35-01,015,STATE SENATOR,FALSE,DEMOCRAT,DEMOCRAT,GLENN WAKAI,,ELECTION DAY,2,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
35-01,035,STATE HOUSE,FALSE,REPUBLICAN,REPUBLICAN,JOSIAH P ARAKI,,ELECTION DAY,4,HONOLULU,HAWAII,2022,GEN,HI,15,95,82,2022-11-08,15003,HONOLULU,15003,TRUE,1,FALSE
